regional part of cerebellar peduncular complex	UBERON:0027094
regional part of cervical spinal cord	UBERON:0022976
regional part of cervical spinal cord dorsal horn	UBERON:0028079
regional part of cochlea	UBERON:0026536
regional part of cochlear canal	UBERON:0024946
regional part of cochlear duct	UBERON:0026588
regional part of deep cerebellar nuclear complex	UBERON:0024234
regional part of dorsal cochlear nucleus	UBERON:0025744
regional part of ear	UBERON:0022654
regional part of enteric nervous system	UBERON:0025927
regional part of fornix	UBERON:0023703
regional part of fovea	UBERON:0028200
regional part of frontal lobe	UBERON:0023824
regional part of gustatory epithelium	UBERON:0025182
regional part of hypophysis	UBERON:0023047
regional part of inner ear	UBERON:0024173
regional part of lateral ventricle	UBERON:0027649
regional part of limbic lobe	UBERON:0023789
regional part of longitudinal fissure	UBERON:0025128
regional part of lumbar spinal cord	UBERON:0023074
regional part of lumbar spinal cord dorsal horn	UBERON:0034667
regional part of macula	UBERON:0026564
regional part of medial mammillary nucleus	UBERON:0022778
regional part of median eminence	UBERON:0026001
regional part of middle ear	UBERON:0024826
regional part of neostriatum	UBERON:0026113
regional part of neuraxis cavity	UBERON:0024518
regional part of neurohypophysis	UBERON:0025409
regional part of nose	UBERON:0023915
regional part of nucleus accumbens	UBERON:0024073
regional part of occipital lobe	UBERON:0022660
regional part of orbital gyri complex	UBERON:0024347
regional part of outer ear	UBERON:0024721
regional part of parietal lobe	UBERON:0022650
regional part of peripheral nervous system	UBERON:0022598
regional part of posterior superior frontal sulcus	UBERON:0026720
regional part of red nucleus	UBERON:0022890
regional part of retina	UBERON:0024904
regional part of sacral spinal cord	UBERON:0022756
regional part of septal nuclear complex	UBERON:0023687
regional part of septum	UBERON:0023163
regional part of spinal cord dorsal horn	UBERON:0023399
regional part of spiral organ of corti	UBERON:0028192
regional part of stratum lacunosum moleculare	UBERON:0023560
regional part of stratum lucidum	UBERON:0024081
regional part of stratum oriens	UBERON:0023552
regional part of stratum radiatum	UBERON:0023556
regional part of superior temporal sulcus	UBERON:0026986
regional part of temporal lobe	UBERON:0023097
regional part of thoracic spinal cord	UBERON:0023812
regional part of thoracic spinal cord dorsal horn	UBERON:0027796
regional part of transverse frontopolar gyri complex	UBERON:0024381
regional part of trapezoid nuclear complex	UBERON:0029861
regional part of tuberomammillary nucleus	UBERON:0024397
regional part of ventral cochlear nucleus	UBERON:0023317
regional part of vestibular ganglion	UBERON:0028205
regional parts of the interpositus nucleus	UBERON:0027314
regional parts of the paravermal lobules	UBERON:0027285
renal plexus	UBERON:0018676
restiform body	UBERON:0002163
reticular formation	UBERON:0002275
reticular formation (classical)	UBERON:0002275
reticular formation of bulb	UBERON:0002559
reticular formation of medulla	UBERON:0002559
reticular formation of medulla oblonmgata	UBERON:0002559
reticular formation of spinal cord	UBERON:0018534
reticular nuclear group	UBERON:0001903
reticular nucleus-2	UBERON:0001903
retina ganglion cell layer	UBERON:0001792
retina ganglion layer	UBERON:0001792
retina inner nuclear layer	UBERON:0001791
retina outer nuclear layer	UBERON:0001789
retinal ganglion cell layer	UBERON:0001792
retinal ganglion layer	UBERON:0001792
retinal inner nuclear layer	UBERON:0001791
retinal neural layer	UBERON:0003902
retinal outer nuclear layer	UBERON:0001789
retroambiguus nucleus	UBERON:0016848
retrobulbar nucleus [a8]	UBERON:0002266
retrorubral area	UBERON:0011172
retrosubicular area 48	UBERON:0006485
reuniens nucleus	UBERON:0001921
rexed lamina	UBERON:0016570
rexed lamina I	UBERON:0006118
rexed lamina II	UBERON:0002181
rexed lamina III	UBERON:0016574
rexed lamina IV	UBERON:0016575
rexed lamina IX	UBERON:0016580
rexed lamina V	UBERON:0016576
rexed lamina VI	UBERON:0016577
rexed lamina VII	UBERON:0016578
rexed lamina VIII	UBERON:0016579
rexed lamina X	UBERON:0004677
rexed lamina i	UBERON:0006118
rexed layer 1	UBERON:0006118
rhombencephalic neural crest	UBERON:0003852
rhombencephalic reticular formation	UBERON:0002559
rhombencephalic vesicle	UBERON:0013149
rhomboid nucleus	UBERON:0002955
rhomboidal nucleus	UBERON:0002955
rhombomere	UBERON:0001892
rhombomere floor plate	UBERON:0005500
right angle of eye	UBERON:0015120
right axillary neural trunk	UBERON:0002442
right glossopharyngeal ganglion	UBERON:0005362
right hemisphere	UBERON:0002813
right inner canthus	UBERON:0013679
right medial canthus	UBERON:0013679
right outer canthus	UBERON:0015120
right recurrent laryngeal branch	UBERON:0011767
right vagus neural trunk	UBERON:0035021
rolandic fissure	UBERON:0002916
roof nuclei-2	UBERON:0002130
roof nucleus-1	UBERON:0002153
roof plate neural tube	UBERON:0003298
roof plate neural tube region	UBERON:0003298
roof plate of bulb	UBERON:0003303
roof plate of medulla oblonmgata	UBERON:0003303
roof plate of neural tube	UBERON:0003298
roofplate of bulb	UBERON:0003303
roofplate of medulla oblonmgata	UBERON:0003303
roofplate of neural tube	UBERON:0003298
root of optic tract	UBERON:0009906
rostral crista	UBERON:0007274
rostral division of the internal carotid artery	UBERON:2001059
rostral group of intralaminar nuclei	UBERON:0002965
rostral intralaminar nuclear group	UBERON:0002965
rostral intralaminar nuclei	UBERON:0002965
rostral linear nucleus	UBERON:0013734
rostral neuropore	UBERON:0005070
rostral postcentral	UBERON:0006100
rostral postcentral area	UBERON:0006100
rostral primary motoneuron	UBERON:2005180
rostral rhombic lip	UBERON:0009841
rostral ventrolateral medulla	UBERON:0005807
rubrospinal tract	UBERON:0002714
rubrospinal tract (Monakow)	UBERON:0002714
sacral neural root	UBERON:0009633
sacral part of sympathetic trunk	UBERON:0034902
sacral plexus	UBERON:0034986
sacral spinal ganglion	UBERON:0002837
sacral sympathetic chain	UBERON:0034902
sacral sympathetic trunk	UBERON:0034902
sacral vertebra 1	UBERON:0004622
sacral vertebra 2	UBERON:0004623
sacral vertebra 3	UBERON:0004624
sacral vertebra 4	UBERON:0004625
sagittal fissure	UBERON:0002921
sagulum nucleus	UBERON:0022423
scaphium	UBERON:2000429
scattered nucleus of the septum	UBERON:0001878
schwalbe's nucleus	UBERON:0001722
sciatic neural trunk	UBERON:0002004
second Weberian ossicle	UBERON:2000429
second auditory area	UBERON:0034752
second cervical intervertebral disk	UBERON:0007265
second cervical spinal cord segment	UBERON:0006489
second cervical spinal ganglion	UBERON:0002839
second cervical vertebra	UBERON:0001093
second lumbar spinal ganglion	UBERON:0002856
second sacral spinal cord segment	UBERON:0006461
second sacral spinal ganglion	UBERON:0002861
second sacral vertebra	UBERON:0004623
second thoracic spinal cord segment	UBERON:0006458
second thoracic spinal ganglion	UBERON:0002846
second thoracic vertebra	UBERON:0004627
secondary olfactory areas	UBERON:0002895
secondary olfactory cortical area (carpenter)	UBERON:0002895
secondary visual area	UBERON:0006473
segment of cochlear nuclear complex	UBERON:0002621
segment of medullary raphe nuclear complex	UBERON:0002677
segment of medullary reticular formation	UBERON:0002579
segment of pretectal region	UBERON:0003047
segment of vestibular nuclear complex	UBERON:0002584
semilunar ganglion	UBERON:0001675
semilunar lobule-1 (anterior)	UBERON:0003015
semilunar lobule-1 (posterior)	UBERON:0005350
semilunar lobule-2 (inferior)	UBERON:0005977
semilunar lobule-2 (superior)	UBERON:0005976
semilunar nucleus	UBERON:0002945
sensory root of pterygopalatine ganglion	UBERON:0034725
septal area	UBERON:0000446
septofimbrial nucleus	UBERON:0001878
septum (NN)	UBERON:0000446
set of blood vessels of head	UBERON:0011362
set of lymphatic vessels of head	UBERON:0011363
seventh cervical spinal cord segment	UBERON:0006493
seventh cervical spinal ganglion	UBERON:0002843
seventh cervical vertebra	UBERON:0004616
seventh thoracic spinal cord segment	UBERON:0006455
seventh thoracic spinal ganglion	UBERON:0002850
seventh thoracic vertebra	UBERON:0004632
sheath of Schwann	UBERON:0001031
shell of nucleus accumbens	UBERON:0012171
shell region of nucleus accumbens	UBERON:0012171
simple lobule	UBERON:0005350
simplex	UBERON:0005350
simplex (hvi)	UBERON:0005350
simplex lobule	UBERON:0005350
sinoatrial node	UBERON:0002351
sinu-atrial node	UBERON:0002351
sinuatrial node	UBERON:0002351
sinus node	UBERON:0002351
sinus node of Keith and Flack	UBERON:0002351
sixth cervical dorsal root ganglia	UBERON:0007711
sixth cervical spinal cord segment	UBERON:0006492
sixth cervical spinal ganglion	UBERON:0007711
sixth cervical vertebra	UBERON:0004615
sixth thoracic spinal cord segment	UBERON:0006454
sixth thoracic spinal ganglion	UBERON:0002849
sixth thoracic vertebra	UBERON:0004631
skull roof	UBERON:0004339
skull vault	UBERON:0004339
solitary nuclei	UBERON:0002126
solitary tract	UBERON:0002718
solitary tract nuclear complex	UBERON:0002126
solitary tract nucleus	UBERON:0009050
somatic nervous system	UBERON:0000012
somatic nervous system, somatic division	UBERON:0000012
somatic peripheral nervous system	UBERON:0000012
somatic sensory system	UBERON:0003942
sommer's sector	UBERON:0023932
sphenoid greater wing cartilage condensation	UBERON:0010733
sphenoid greater wing pre-cartilage condensation	UBERON:0010732
sphenopalatine ganglion	UBERON:0003962
sphenopalatine parasympathetic ganglion	UBERON:0003962
spinal area X	UBERON:0004677
spinal cord alar column	UBERON:0004063
spinal cord alar lamina	UBERON:0004063
spinal cord alar plate	UBERON:0004063
spinal cord anterior column	UBERON:0005375
spinal cord anterior horn	UBERON:0002257
spinal cord basal plate	UBERON:0004064
spinal cord dorsal horn	UBERON:0002256
spinal cord dorsal nucleus	UBERON:0002246
spinal cord funiculus	UBERON:0006127
spinal cord grey substance	UBERON:0002315
spinal cord intermediate horn	UBERON:0004676
spinal cord intermediolateral nucleus	UBERON:0002175
spinal cord lateral horn	UBERON:0004676
spinal cord neural crest	UBERON:0003853
spinal cord neural plate	UBERON:0003854
spinal cord nucleus	UBERON:0011777
spinal cord posterior horn	UBERON:0002256
spinal cord tract	UBERON:0007699
spinal cord ventral column	UBERON:0005375
spinal cord ventral horn	UBERON:0002257
spinal cord white substance	UBERON:0002318
spinal ganglion	UBERON:0000044
spinal ganglion part of peripheral nervous system	UBERON:0000044
spinal lamina I	UBERON:0006118
spinal lamina II	UBERON:0002181
spinal lamina III	UBERON:0016574
spinal lamina IV	UBERON:0016575
spinal lamina IX	UBERON:0016580
spinal lamina V	UBERON:0016576
spinal lamina VI	UBERON:0016577
spinal lamina VII	UBERON:0016578
spinal lamina VIII	UBERON:0016579
spinal lamina X	UBERON:0004677
spinal lamina i	UBERON:0006118
spinal neural root	UBERON:0009623
spinal neural trunk	UBERON:0005476
spinal reticular formation	UBERON:0018534
spinal root	UBERON:0009623
spinal trigeminal nucleus	UBERON:0001717
spinal vein	UBERON:0006686
spiral ganglion	UBERON:0000395
spitzka's nucleus	UBERON:0002960
splanchnocranium	UBERON:0008895
statoacoustic (VIII) ganglion	UBERON:0002827
statoacoustic (VIII) nucleus	UBERON:0001720
statoacoustic ganglia	UBERON:0002827
statoacoustic ganglion	UBERON:0002827
stratum album profundum	UBERON:0006790
stratum cinereum	UBERON:0006120
stratum ganglionicum (retina)	UBERON:0001792
stratum granulare gyri dentati	UBERON:0005381
stratum granulosum cerebelli	UBERON:0002956
stratum granulosum corticis cerebelli	UBERON:0002956
stratum griseum intermediale	UBERON:0006788
stratum griseum intermedium colliculi superioris	UBERON:0006788
stratum griseum mediale	UBERON:0006788
stratum griseum profundum	UBERON:0006789
stratum griseum profundum colliculi superioris	UBERON:0006789
stratum griseum superficiale	UBERON:0006120
stratum griseum superficiale colliculi superioris	UBERON:0006120
stratum lacunosum moleculare	UBERON:0007640
stratum lacunosum moleculare of the CA1 field	UBERON:0014557
stratum lacunosum moleculare of the CA2 field	UBERON:0014558
stratum lacunosum moleculare of the CA3 field	UBERON:0014559
stratum lacunosum-moleculare	UBERON:0007640
stratum lucidum of the CA3 field	UBERON:0014560
stratum medullare intermedium colliculi superioris	UBERON:0006787
stratum medullare profundum colliculi superioris	UBERON:0006790
stratum moleculare corticis cerebelli	UBERON:0002974
stratum moleculare gyri dentati	UBERON:0004679
stratum nervosum (retina)	UBERON:0003902
stratum nervosum retinae	UBERON:0003902
stratum neurofibrarum (retina)	UBERON:0001793
stratum neurofibrarum retinae	UBERON:0001793
stratum nucleare externum (retina)	UBERON:0001789
stratum nucleare externum retinae	UBERON:0001789
stratum nucleare internum	UBERON:0001791
stratum nucleare internum retinae	UBERON:0001791
stratum opticum colliculi superioris	UBERON:0006779
stratum opticum of retina	UBERON:0001793
stratum oriens	UBERON:0005371
stratum oriens of the CA1 field	UBERON:0014552
stratum oriens of the CA2 field	UBERON:0014551
stratum oriens of the CA3 field	UBERON:0014553
stratum pyramidale	UBERON:0002313
stratum pyramidale of CA1	UBERON:0014548
stratum pyramidale of CA2	UBERON:0014549
stratum pyramidale of CA3	UBERON:0014550
stratum pyramidale of the CA1 field	UBERON:0014548
stratum pyramidale of the CA2 field	UBERON:0014549
stratum pyramidale of the CA3 field	UBERON:0014550
stratum radiatum	UBERON:0005372
stratum radiatum of the CA1 field	UBERON:0014554
stratum radiatum of the CA2 field	UBERON:0014555
stratum radiatum of the CA3 field	UBERON:0014556
stratum zonale colliculi superioris	UBERON:0006780
stratum zonale thalami	UBERON:0002801
stria cochlearis anterior	UBERON:0003046
stria medullaris	UBERON:0006086
stria medullaris (wenzel - wenzel)	UBERON:0006086
stria medullaris thalami	UBERON:0006086
stria of neuraxis	UBERON:0013199
stria terminalis nucleus	UBERON:0001880
striate nucleus	UBERON:0002435
striatum	UBERON:0002435
striatum of neuraxis	UBERON:0002435
striosomal part of tail of caudate nucleus	UBERON:0027247
structure of postcentral sulcus	UBERON:0002915
subcaerulean nucleus	UBERON:0002587
subcallosal area	UBERON:0003020
subceruleus nucleus	UBERON:0002587
subcoeruleus nucleus	UBERON:0002587
subcuneiform nucleus	UBERON:0002700
subdivision of internal capsule	UBERON:0014525
subgranular zone	UBERON:0009952
subiculum	UBERON:0002191
sublentiform nucleus	UBERON:0002578
sublingual nucleus	UBERON:0002881
submedial nucleus	UBERON:0003031
subnucleus rostralis	UBERON:0002978
subpallium	UBERON:0000204
subplate	UBERON:0004035
subplate zone	UBERON:0004035
subserosal plexus	UBERON:0012374
subserous plexus	UBERON:0012374
substantia alba medullae oblongatae	UBERON:0014649
substantia alba medullae spinalis	UBERON:0002318
substantia alba tegmenti pontis	UBERON:0019293
substantia basalis telencephali	UBERON:0010010
substantia ferruginea	UBERON:0002148
substantia gelatinosa	UBERON:0002181
substantia gelatinosa cornu posterioris medullae spinalis	UBERON:0002181
substantia gelatinosa of spinal cord dorsal horn	UBERON:0002181
substantia grisea	UBERON:0002020
substantia grisea medullae spinalis	UBERON:0002315
substantia innominata	UBERON:0003017
subventricular zone	UBERON:0004922
sulci occipitales superiores	UBERON:0002906
sulcus annectans	UBERON:0002906
sulcus anterolateralis	UBERON:0008335
sulcus anterolateralis medullae oblongatae	UBERON:0008335
sulcus calcarinus anterior	UBERON:0002582
sulcus callosomarginalis	UBERON:0002710
sulcus centralis	UBERON:0002916
sulcus centralis (rolandi)	UBERON:0002916
sulcus cingulatus	UBERON:0002710
sulcus cinguli	UBERON:0002710
sulcus circularis insulae	UBERON:0002713
sulcus corporis callosi	UBERON:0002920
sulcus lateralis	UBERON:0002721
sulcus limitans of neural tube	UBERON:0005478
sulcus marginalis	UBERON:0002912
sulcus marginalis insulae	UBERON:0002713
sulcus occipitalis anterior	UBERON:0002906
sulcus of Rolando	UBERON:0002916
sulcus postcentralis	UBERON:0002915
sulcus ventrolateralis	UBERON:0008335
superficial feature part of frontal lobe	UBERON:0024439
superficial feature part of temporal lobe	UBERON:0024653
superficial gray and white zone	UBERON:0006791
superior apophyseal process	UBERON:0008460
superior articular process of lumbar vertebra	UBERON:0008456
superior articular process of thoracic vertebra	UBERON:0008460
superior articular process of vertebra	UBERON:0001079
superior brachium	UBERON:0002580
superior branch of lateral fissure	UBERON:0002670
superior central nucleus	UBERON:0003004
superior central nucleus raphe	UBERON:0003004
superior cistern	UBERON:0004052
superior collicular brachium	UBERON:0002580
superior frontal convolution	UBERON:0002661
superior ganglion of vagus	UBERON:0005364
superior glossopharyngeal IX ganglion	UBERON:0005361
superior glossopharyngeal ganglia	UBERON:0005361
superior glossopharyngeal ganglion	UBERON:0005361
superior laryngeal branch of inferior vagal ganglion	UBERON:0011326
superior laryngeal branch of vagus	UBERON:0011326
superior mesenteric plexus	UBERON:0005488
superior parietal lobule	UBERON:0006094
superior part of vestibular ganglion	UBERON:0002825
superior quadrigeminal brachium	UBERON:0002580
superior semilunar lobule	UBERON:0005976
superior trigeminal nucleus	UBERON:0002597
superior trigeminal sensory nucleus	UBERON:0002597
superior vagus X ganglion	UBERON:0005364
superior vagus ganglion	UBERON:0005364
superior vestibular nucleus	UBERON:0007227
supra-optic nucleus	UBERON:0001929
supra-opticohypophysial tract	UBERON:0002699
supraoccipital	UBERON:0004747
supraoccipital@fr	UBERON:0004747
supraorbital lateral line neuromast	UBERON:2001026
suprarenal medulla	UBERON:0001236
suture joint of skull	UBERON:0003685
suture of cranium	UBERON:0003685
suture of cranium of articulatio cartilaginea	UBERON:0004273
suture of cranium of cartilaginous joint	UBERON:0004273
sylvian artery	UBERON:0001627
sylvian vein	UBERON:0035231
synaptic junction	UBERON:0001025
system for detection of somatic senses	UBERON:0003942
systema nervosum centrale	UBERON:0001017
t1 segment	UBERON:0006457
t10 segment	UBERON:0006466
t11 segment	UBERON:0006467
t12 segment	UBERON:0006468
t2 segment	UBERON:0006458
t3 segment	UBERON:0006459
t5 segment	UBERON:0006453
t6 segment	UBERON:0006454
t7 segment	UBERON:0006455
t8 segment	UBERON:0006456
t9 segment	UBERON:0006465
taenia tecta	UBERON:0015800
tectal ventricle	UBERON:0002289
tectospinal pathway	UBERON:0002949
tectospinal tract	UBERON:0002949
tegmen tympani	UBERON:0006837
tela chorioidea tectal ventricle	UBERON:0005286
tela choroidea tectal ventricle	UBERON:0005286
tela subserosa	UBERON:0012374
telencephalic fascicle	UBERON:0022248
telencephalic medial fasciculus	UBERON:0001910
telencephalic song nucleus HVC	UBERON:0035785
telencephalic tracts	UBERON:0011299
telencephalic ventricle	UBERON:0002285
temporal lobe	UBERON:0001871
temporopolar area 38	UBERON:0006479
tenth thoracic spinal cord segment	UBERON:0006466
tenth thoracic spinal ganglion	UBERON:0002853
tenth thoracic vertebra	UBERON:0004634
tentorium cerebelli	UBERON:0006691
terminal nucleus of accessory optic tract	UBERON:0013598
textus connectivus of adult head	UBERON:0003566
textus connectivus of head	UBERON:0003566
third Weberian ossicle	UBERON:2000525
third cervical spinal cord segment	UBERON:0006488
third cervical spinal ganglion	UBERON:0002840
third cervical vertebra	UBERON:0004612
third lumbar spinal ganglion	UBERON:0002858
third sacral spinal cord segment	UBERON:0006462
third sacral spinal ganglion	UBERON:0002862
third sacral vertebra	UBERON:0004624
third thoracic spinal cord segment	UBERON:0006459
third thoracic spinal ganglion	UBERON:0002847
third thoracic vertebra	UBERON:0004628
third ventricle	UBERON:0002286
third ventricle choroid plexus	UBERON:0002288
third ventricle choroid plexus epithelial tissue	UBERON:0004275
third ventricle choroid plexus epithelium	UBERON:0004275
third ventricle epithelial tissue of choroid plexus	UBERON:0004275
third ventricle epithelium of choroid plexus	UBERON:0004275
thoracic anterior ramus	UBERON:0003727
thoracic aortic plexus	UBERON:0035774
thoracic ganglion	UBERON:0000961
thoracic neural root	UBERON:0009630
thoracic paravertebral ganglion	UBERON:0000961
thoracic part of sympathetic trunk	UBERON:0004863
thoracic spinal ganglion	UBERON:0002835
thoracic splanchnic ganglion	UBERON:0000961
thoracic sympathetic chain	UBERON:0004863
thoracic sympathetic ganglion	UBERON:0000961
thoracic vertebra 1	UBERON:0004626
thoracic vertebra 10	UBERON:0004634
thoracic vertebra 11	UBERON:0004635
thoracic vertebra 12	UBERON:0004636
thoracic vertebra 2	UBERON:0004627
thoracic vertebra 3	UBERON:0004628
thoracic vertebra 4	UBERON:0004629
thoracic vertebra 5	UBERON:0004630
thoracic vertebra 6	UBERON:0004631
thoracic vertebra 7	UBERON:0004632
thoracic vertebra 8	UBERON:0011050
thoracic vertebra 9	UBERON:0004633
thymus CMZ	UBERON:0003988
tonsil (HXI)	UBERON:0005351
tonsilla	UBERON:0005351
tootell and hadjikhani (2001) loc/lop complex	UBERON:0026775
tractus habenulo-interpeduncularis	UBERON:0002138
tractus pontocerebellaris	UBERON:0022421
tractus posterolateralis	UBERON:0002649
tractus pyramidalis	UBERON:0002707
trans-choroid plexus branch	UBERON:2005248
transverse rhombencephalic flexure	UBERON:0005820
trapezoid nuclear complex	UBERON:0007633
triangular area 45	UBERON:0006482
triangular nucleus	UBERON:0001722
triangular nucleus of septum	UBERON:0002977
triangular nucleus septum (cajal)	UBERON:0002977
triangular septal nucleus	UBERON:0002977
trigeminal V	UBERON:0001645
trigeminal V chief sensory nucleus	UBERON:0002597
trigeminal V ganglion	UBERON:0001675
trigeminal V nucleus	UBERON:0002925
trigeminal V principal sensory nucleus	UBERON:0002597
trigeminal ganglion	UBERON:0001675
trigeminal lemniscus-2	UBERON:0002549
trigeminal neural root	UBERON:0004673
trigeminal nuclear complex nucleus	UBERON:0002925
trigeminal nucleus	UBERON:0002925
trigeminal spinal nucleus	UBERON:0001717
trigeminal v spinal sensory nucleus	UBERON:0001717
trigemino-facialis foramen	UBERON:2001741
trigeminofacial foramen	UBERON:2001741
trigeminofacialis foramen	UBERON:2001741
tripus	UBERON:2000698
trochlear IV nucleus	UBERON:0002722
trochlear foramen	UBERON:3000610
trochlear neural decussation	UBERON:0002787
trochlear nucleus	UBERON:0002722
truncus corporis callosi	UBERON:0015510
truncus encephali	UBERON:0002298
trunk neural crest	UBERON:0003083
trunk of left vagus	UBERON:0035020
trunk of right vagus	UBERON:0035021
tubal tonsil	UBERON:0003949
tuberal part of hypophysis	UBERON:0002434
tuberomammillary nucleus	UBERON:0001936
twelfth thoracic spinal cord segment	UBERON:0006468
twelfth thoracic spinal ganglion	UBERON:0002855
twelfth thoracic vertebra	UBERON:0004636
uncinate fasciculus	UBERON:0003044
unencapsulated tactile receptor	UBERON:0035501
upper (rostral) rhombic lip	UBERON:0009841
upper part of skull	UBERON:0003128
upper rhombic lip	UBERON:0009841
utricosaccular duct	UBERON:0011774
utricosaccular duct of membranous labyrinth	UBERON:0011774
utriculo-saccular duct	UBERON:0011774
utriculosaccular duct	UBERON:0011774
uvula (IX)	UBERON:0004078
uvula [vermis]	UBERON:0004078
uvulonodular fissure	UBERON:0002818
vLps	UBERON:0002617
vMp (Macchi)	UBERON:0002614
vagal X nucleus	UBERON:0011775
vagal ganglion	UBERON:0005362
vagal neural crest	UBERON:0005428
vagal nucleus	UBERON:0011775
vagal pharyngeal branch	UBERON:0000929
vagal root	UBERON:0011213
vagus	UBERON:0001759
vagus X ganglion	UBERON:0005362
vagus ganglion	UBERON:0005362
vagus neural ganglion	UBERON:0005362
vagus neural trunk	UBERON:0003535
vagus nucleus	UBERON:0011775
vagus root	UBERON:0011213
vallecula cerebelli	UBERON:0013166
valvula cerebelli	UBERON:2000603
variable primary motoneuron	UBERON:2005181
vascular network of adult head	UBERON:0002200
vascular network of head	UBERON:0002200
vascular organ of lamina terminalis	UBERON:0002689
vasculature of adult head	UBERON:0002200
vasculature of head	UBERON:0002200
vault of skull	UBERON:0004339
vein of Galen	UBERON:0006666
vein of Labbe	UBERON:0035231
vein of head and neck	UBERON:0009141
vena spinalis	UBERON:0006686
venae portales hypophysiales	UBERON:0009976
venous dural	UBERON:0005486
venous dural sinus	UBERON:0005486
ventral acoustic stria	UBERON:0003046
ventral anterior nucleus	UBERON:0002637
ventral anterior nucleus, magnocellular part	UBERON:0002935
ventral anterior nucleus, pars densicellularis	UBERON:0002978
ventral anterior nucleus, pars magnocellularis	UBERON:0002935
ventral anterior nucleus, pars parvicellularis	UBERON:0002937
ventral claustrum	UBERON:0002729
ventral cochlear nucleus	UBERON:0002828
ventral column	UBERON:0005375
ventral cord	UBERON:0000934
ventral crossed tract	UBERON:0002549
ventral flexure	UBERON:0005818
ventral funiculus	UBERON:0002180
ventral funiculus of spinal cord	UBERON:0002180
ventral gray column of spinal cord	UBERON:0002257
ventral grey column of spinal cord	UBERON:0002257
ventral grey horn	UBERON:0002257
ventral horn of spinal cord	UBERON:0002257
ventral horn spinal cord	UBERON:0002257
ventral lateral anterior nucleus	UBERON:0002978
ventral lateral geniculate nucleus	UBERON:0002480
ventral lateral nucleus	UBERON:0001925
ventral lateral nucleus (pars postrema)	UBERON:0002617
ventral lateral nucleus, caudal part	UBERON:0002608
ventral lateral nucleus, medial part	UBERON:0002614
ventral lateral nucleus, oral part	UBERON:0002978
ventral medial nucleus	UBERON:0002614
ventral medial visceral nucleus	UBERON:0002701
ventral median fissure of medulla	UBERON:0003989
ventral median fissure of spinal cord	UBERON:0035319
ventral median sulcus	UBERON:0003989
ventral mediodorsal nucleus	UBERON:0002650
ventral nuclear group	UBERON:0002776
ventral nuclear mass	UBERON:0002776
ventral nucleus of lateral lemniscus	UBERON:0002604
ventral nucleus of medial geniculate body	UBERON:0002985
ventral nucleus of medial geniculate complex	UBERON:0002985
ventral nucleus of the lateral lemniscus	UBERON:0002604
ventral part of the lateral geniculate complex	UBERON:0002480
ventral part of ventral lateral posterior nucleus (jones)	UBERON:0003019
ventral portion of claustrum	UBERON:0002729
ventral posterior inferior nucleus	UBERON:0002939
ventral posterior lateral nucleus (ilinsky)	UBERON:0002781
ventral posterior medial nucleus	UBERON:0002945
ventral posterior nucleus	UBERON:0002596
ventral posteroinferior nucleus	UBERON:0002939
ventral posterolateral nucleus	UBERON:0002942
ventral posterolateral nucleus, caudal part	UBERON:0002781
ventral posterolateral nucleus, oral part	UBERON:0003019
ventral posteromedial nucleus, parvocellular part	UBERON:0003018
ventral principal nucleus of medial geniculate body	UBERON:0002985
ventral region of spinal cord	UBERON:0002257
ventral secondary ascending tract of V	UBERON:0002549
ventral spinal cord	UBERON:0002257
ventral trapezoid nucleus	UBERON:0002832
ventral trigeminal pathway	UBERON:0002549
ventral trigeminal tract	UBERON:0002549
ventral white column	UBERON:0004170
ventral white column of spinal cord	UBERON:0002180
ventralis anterior (jones)	UBERON:0002937
ventricular system	UBERON:0005281
ventricular system of central nervous system	UBERON:0005281
ventricular system of neuraxis	UBERON:0005281
ventricular zone	UBERON:0003053
ventriculus lateralis, cornu anterius	UBERON:0002651
ventro-rostral cluster	UBERON:2007002
ventrobasal complex	UBERON:0002596
ventrobasal nucleus	UBERON:0002596
ventrorostral cluster	UBERON:2007002
vermal regions	UBERON:0004720
vermis cerebelli [I-X]	UBERON:0004720
vermis lobus anterior	UBERON:0003941
vermis lobus posterior	UBERON:0004009
vermis of anterior lobe	UBERON:0003941
vermis of posterior lobe	UBERON:0004009
vertebra 1	UBERON:0001092
vertebra 2	UBERON:0001093
vertebra caudal articular process	UBERON:0001080
vertebra cranial articular process	UBERON:0001079
vertebra lamina	UBERON:0004662
vertebra prominens (CVII)	UBERON:0004616
vertebra prominens [C VII]	UBERON:0004616
vertebral lamina	UBERON:0004662
vertical limb of diagonal band	UBERON:0006124
vertical limb of the diagonal band	UBERON:0006124
vestibulospinal tract	UBERON:0002768
basal ganglia	UBERON:0010011
basal ganglia of rodent	UBERON:0023920
basal ganglia set	UBERON:0010011
basal nuclei (basal ganglia)	UBERON:0010011
banks of superior temporal sulcus	UBERON:0028622
basi-occipital	UBERON:0001692
basicranial fenestra	UBERON:3000037
basicranial region	UBERON:0005902
bed nuclei of the stria terminalis oval nucleus	UBERON:0023958
bed nuclei of the stria terminalis, anterior division, fusiform nucleus	UBERON:0011175
bed nuclei of the stria terminalis, anterior division, oval nucleus	UBERON:0011176
bed nuclei of the stria terminalis, posterior division	UBERON:0011177
bed nuclei of the stria terminalis, posterior division, principal nucleus	UBERON:0011178
bed nuclei of the stria terminalis, posterior division, transverse nucleus	UBERON:0011179
